Wall time,Step,Value
1654483481.923732,1000,8.458097457885742
1654483538.745108,2000,11.466346740722656
1654483593.862485,3000,11.824999809265137
1654483646.231987,4000,13.5
1654483697.798239,5000,15.149999618530273
1654483722.6367419,6000,7.641973972320557
1654483838.848002,7000,41.67930603027344
1654483907.859387,8000,20.06907844543457
1654483957.114562,9000,21.338388442993164
1654484000.325675,10000,13.116666793823242
1654484076.5992,11000,39.23763656616211
1654484117.238076,12000,13.399883270263672
1654484208.95088,13000,35.669708251953125
1654484244.848491,14000,12.841628074645996
1654484288.308012,15000,12.666349411010742
1654484330.608688,16000,8.963526725769043
1654484372.874005,17000,10.816666603088379
1654484396.2724748,18000,6.644037246704102
1654484447.213621,19000,14.78569507598877
1654484492.8059862,20000,20.81338882446289
1654484535.75357,21000,11.45817756652832
1654484577.288505,22000,12.466666221618652
1654484661.345203,23000,33.201698303222656
1654484685.621763,24000,6.22285795211792
1654484718.3194938,25000,8.008294105529785
1654484763.318548,26000,14.5
1654484796.06898,27000,17.093984603881836
1654484836.363806,28000,8.962875366210938
1654484862.119298,29000,5.144075393676758
1654484893.281112,30000,14.53429889678955
1654484967.456407,31000,31.393402099609375
1654484990.311405,32000,7.364043712615967
1654485056.7239769,33000,27.14911651611328
1654485100.702942,34000,13.785821914672852
1654485132.002924,35000,6.7025532722473145
1654485185.322669,36000,24.32282829284668
1654485255.86899,37000,32.074459075927734
1654485293.0751512,38000,13.812414169311523
1654485346.7644138,39000,23.806182861328125
1654485397.193681,40000,19.27871322631836
1654485440.606551,41000,21.305543899536133
1654485496.443824,42000,23.641931533813477
1654485569.660154,43000,34.36007308959961
1654485644.928685,44000,32.3347053527832
1654485727.5739279,45000,41.67930603027344
1654485816.6207428,46000,40.17930603027344
1654485897.8222551,47000,38.77903366088867
1654485938.879678,48000,19.385623931884766
1654485981.362106,49000,11.203651428222656
1654486046.3830578,50000,32.45880889892578
1654486135.171603,51000,36.9943733215332
1654486230.377166,52000,41.59579849243164
1654486269.500177,53000,13.505599975585938
1654486332.970471,54000,29.391847610473633
1654486415.0576808,55000,41.6956901550293
1654486494.162208,56000,38.09587478637695
1654486567.2414238,57000,35.17068862915039
1654486643.0524511,58000,34.936832427978516
1654486731.205538,59000,41.77091598510742
1654486810.702018,60000,31.857463836669922
1654486879.74262,61000,33.259742736816406
1654486967.607272,62000,40.30424118041992
1654487071.276582,63000,42.52061080932617
1654487156.149048,64000,41.912559509277344
1654487247.433394,65000,42.1613883972168
1654487326.628114,66000,38.07064437866211
1654487411.4712682,67000,41.57085037231445
1654487484.023916,68000,36.23727035522461
1654487564.187403,69000,39.11931228637695
1654487646.560311,70000,41.91236114501953
1654487729.5147982,71000,41.72077941894531
1654487808.798204,72000,38.11204147338867
1654487891.225458,73000,42.05392837524414
1654487978.16715,74000,41.904022216796875
1654488062.506496,75000,40.62073516845703
1654488139.512128,76000,36.24333572387695
1654488221.7384682,77000,41.89239501953125
1654488299.115516,78000,36.27094268798828
1654488378.5952709,79000,39.329071044921875
1654488458.633889,80000,40.40392303466797
1654488531.950093,81000,38.86240768432617
1654488601.104834,82000,36.590599060058594
1654488683.4409971,83000,41.820892333984375
1654488768.911799,84000,41.77885055541992
1654488851.56788,85000,43.40968704223633
1654488915.452079,86000,31.65115737915039
1654488998.274296,87000,39.14564895629883
1654489087.433116,88000,42.379066467285156
1654489157.262191,89000,35.14574432373047
1654489213.384091,90000,25.247440338134766
1654489292.251988,91000,39.30416488647461
1654489382.612355,92000,42.409019470214844
1654489471.77144,93000,42.050418853759766
1654489539.0176692,94000,30.71450424194336
1654489621.064496,95000,33.7000846862793
1654489701.007194,96000,32.80364990234375
1654489786.390653,97000,40.96957015991211
1654489869.242453,98000,29.562137603759766
1654489969.198608,99000,39.96204376220703
1654490046.034029,100000,33.54388427734375
