Wall time,Step,Value
1654490580.0175931,1000,50.0
1654490692.5491998,2000,45.400001525878906
1654490737.1799,3000,9.0
1654490855.052757,4000,49.099998474121094
1654490902.214241,5000,16.399999618530273
1654491008.875372,6000,49.20000076293945
1654491099.124344,7000,50.0
1654491187.762474,8000,41.79999923706055
1654491283.768723,9000,50.0
1654491377.442729,10000,46.599998474121094
1654491442.857783,11000,29.299999237060547
1654491539.5937438,12000,50.0
1654491638.468365,13000,50.0
1654491701.8333068,14000,15.5
1654491795.059155,15000,50.0
1654491864.195272,16000,36.79999923706055
1654491942.876271,17000,50.0
1654492020.094141,18000,49.79999923706055
1654492052.474653,19000,18.700000762939453
1654492123.0364459,20000,41.0
1654492148.5950239,21000,9.0
1654492188.6638248,22000,14.399999618530273
1654492213.280617,23000,10.800000190734863
1654492242.411787,24000,14.100000381469727
1654492285.788197,25000,11.899999618530273
1654492318.415375,26000,18.600000381469727
1654492359.161338,27000,15.0
1654492426.243971,28000,46.20000076293945
1654492495.352927,29000,50.0
1654492524.795212,30000,15.5
1654492543.99968,31000,10.300000190734863
1654492611.8836741,32000,46.79999923706055
1654492679.007661,33000,46.900001525878906
1654492740.596813,34000,41.5
1654492762.893578,35000,8.600000381469727
1654492792.341177,36000,14.699999809265137
1654492822.977401,37000,18.200000762939453
1654492851.264957,38000,15.100000381469727
1654492888.1334422,39000,26.799999237060547
1654492948.6855721,40000,50.0
1654493004.448628,41000,43.79999923706055
1654493044.468784,42000,31.0
1654493076.6981099,43000,20.299999237060547
1654493101.416959,44000,10.100000381469727
1654493119.4686332,45000,9.399999618530273
1654493150.747514,46000,18.0
1654493176.884068,47000,12.199999809265137
1654493208.629132,48000,19.700000762939453
1654493236.9717052,49000,17.899999618530273
1654493264.8358998,50000,17.399999618530273
1654493293.619935,51000,15.399999618530273
1654493320.265554,52000,12.800000190734863
1654493358.5951629,53000,28.5
1654493385.8347468,54000,13.399999618530273
1654493412.760583,55000,13.699999809265137
1654493453.0858061,56000,30.200000762939453
1654493489.284134,57000,30.299999237060547
1654493551.974813,58000,50.0
1654493586.707529,59000,12.399999618530273
1654493635.206783,60000,35.29999923706055
1654493664.279503,61000,20.5
1654493722.356168,62000,46.099998474121094
1654493757.357872,63000,21.299999237060547
1654493790.8594098,64000,22.700000762939453
1654493851.758504,65000,50.0
1654493868.8566132,66000,8.0
1654493911.4488661,67000,25.200000762939453
1654493929.691301,68000,9.600000381469727
1654493971.693953,69000,24.700000762939453
1654493996.485426,70000,18.399999618530273
1654494037.9724438,71000,23.899999618530273
1654494098.535637,72000,50.0
1654494157.506625,73000,47.79999923706055
1654494182.010035,74000,17.899999618530273
1654494207.193779,75000,10.899999618530273
1654494256.8655932,76000,41.79999923706055
1654494308.4565299,77000,37.599998474121094
1654494343.831993,78000,19.100000381469727
1654494382.7285812,79000,33.5
1654494445.852619,80000,50.0
1654494506.9985018,81000,47.099998474121094
1654494536.055129,82000,14.399999618530273
1654494557.286365,83000,11.699999809265137
1654494598.06992,84000,23.700000762939453
1654494655.376899,85000,45.70000076293945
1654494704.117537,86000,40.400001525878906
1654494767.3136158,87000,50.0
1654494803.074498,88000,26.799999237060547
1654494864.3557382,89000,50.0
1654494895.330934,90000,11.0
1654494956.5252,91000,50.0
1654495008.968182,92000,42.29999923706055
1654495053.31461,93000,37.5
1654495108.5194461,94000,41.400001525878906
1654495160.6602921,95000,38.400001525878906
1654495209.4439209,96000,33.70000076293945
1654495271.306149,97000,50.0
1654495327.4836962,98000,42.400001525878906
1654495365.7818902,99000,36.599998474121094
1654495426.8604531,100000,46.79999923706055
