Wall time,Step,Value
1654483481.923638,1000,10.199999809265137
1654483538.745014,2000,13.5
1654483593.8624,3000,13.899999618530273
1654483646.231904,4000,15.699999809265137
1654483697.798144,5000,17.5
1654483722.636652,6000,8.800000190734863
1654483838.847919,7000,50.0
1654483907.8592849,8000,23.5
1654483957.114452,9000,25.5
1654484000.3255858,10000,15.300000190734863
1654484076.599108,11000,47.0
1654484117.237988,12000,15.600000381469727
1654484208.9507961,13000,42.400001525878906
1654484244.848404,14000,15.0
1654484288.307932,15000,14.800000190734863
1654484330.608593,16000,10.5
1654484372.873918,17000,12.800000190734863
1654484396.272394,18000,7.699999809265137
1654484447.213537,19000,17.399999618530273
1654484492.805897,20000,24.600000381469727
1654484535.753487,21000,13.5
1654484577.2884128,22000,14.600000381469727
1654484661.345118,23000,39.099998474121094
1654484685.6216772,24000,7.300000190734863
1654484718.319405,25000,9.699999809265137
1654484763.318463,26000,16.799999237060547
1654484796.0688949,27000,20.0
1654484836.3637178,28000,10.5
1654484862.119203,29000,6.099999904632568
1654484893.2810261,30000,17.299999237060547
1654484967.456322,31000,37.20000076293945
1654484990.311309,32000,8.300000190734863
1654485056.723892,33000,32.400001525878906
1654485100.702616,34000,16.299999237060547
1654485132.002839,35000,7.699999809265137
1654485185.322583,36000,28.799999237060547
1654485255.868902,37000,38.0
1654485293.0750668,38000,15.800000190734863
1654485346.764329,39000,28.0
1654485397.193599,40000,22.700000762939453
1654485440.606459,41000,24.600000381469727
1654485496.4437408,42000,27.899999618530273
1654485569.6600692,43000,41.29999923706055
1654485644.928597,44000,38.400001525878906
1654485727.573838,45000,50.0
1654485816.620658,46000,48.29999923706055
1654485897.82217,47000,46.5
1654485938.8795872,48000,22.5
1654485981.362022,49000,13.0
1654486046.382974,50000,38.400001525878906
1654486135.171519,51000,43.5
1654486230.377047,52000,48.900001525878906
1654486269.5000892,53000,15.399999618530273
1654486332.9703848,54000,34.400001525878906
1654486415.057597,55000,49.5
1654486494.162122,56000,45.400001525878906
1654486567.241339,57000,41.900001525878906
1654486643.052368,58000,41.400001525878906
1654486731.205452,59000,50.0
1654486810.7019331,60000,37.599998474121094
1654486879.7425349,61000,37.29999923706055
1654486967.607188,62000,48.20000076293945
1654487071.276496,63000,50.0
1654487156.1489658,64000,50.0
1654487247.4333088,65000,50.0
1654487326.628032,66000,45.5
1654487411.471182,67000,49.79999923706055
1654487484.02383,68000,43.20000076293945
1654487564.187315,69000,46.099998474121094
1654487646.560228,70000,50.0
1654487729.5147111,71000,50.0
1654487808.7981179,72000,45.20000076293945
1654487891.225368,73000,50.0
1654487978.1669388,74000,50.0
1654488062.506407,75000,47.79999923706055
1654488139.512044,76000,42.5
1654488221.7383838,77000,50.0
1654488299.115432,78000,42.70000076293945
1654488378.595189,79000,46.5
1654488458.619213,80000,47.70000076293945
1654488531.95001,81000,45.599998474121094
1654488601.104749,82000,43.20000076293945
1654488683.4409091,83000,50.0
1654488768.9117172,84000,49.099998474121094
1654488851.5678,85000,50.0
1654488915.451991,86000,36.900001525878906
1654488998.274209,87000,46.099998474121094
1654489087.433033,88000,50.0
1654489157.262096,89000,41.29999923706055
1654489213.384005,90000,29.299999237060547
1654489292.251903,91000,46.400001525878906
1654489382.61227,92000,50.0
1654489471.7713568,93000,49.29999923706055
1654489539.0175831,94000,35.79999923706055
1654489621.0644128,95000,39.20000076293945
1654489701.0071108,96000,38.70000076293945
1654489786.390569,97000,48.29999923706055
1654489869.242368,98000,34.0
1654489969.1985228,99000,46.70000076293945
1654490046.0339441,100000,39.20000076293945
