Wall time,Step,Value
1654483457.037196,1000,7.0
1654483504.71238,2000,6.5
1654483539.142766,3000,7.800000190734863
1654483572.6861792,4000,4.699999809265137
1654483601.811717,5000,7.400000095367432
1654483628.7763252,6000,6.300000190734863
1654483669.449119,7000,7.0
1654483690.976337,8000,5.800000190734863
1654483716.473514,9000,9.199999809265137
1654483756.7450812,10000,7.699999809265137
1654483787.7446442,11000,6.800000190734863
1654483812.664052,12000,7.0
1654483829.407955,13000,7.400000095367432
1654483865.964133,14000,6.599999904632568
1654483895.886673,15000,8.199999809265137
1654484008.107403,16000,41.5
1654484100.488246,17000,50.0
1654484197.3099468,18000,50.0
1654484306.481036,19000,46.599998474121094
1654484421.5827289,20000,50.0
1654484521.01908,21000,49.20000076293945
1654484618.995602,22000,50.0
1654484728.8611462,23000,48.099998474121094
1654484819.966225,24000,50.0
1654484921.686988,25000,50.0
1654485021.045059,26000,50.0
1654485111.7396119,27000,50.0
1654485211.072829,28000,50.0
1654485294.9619389,29000,50.0
1654485384.3219268,30000,50.0
1654485501.2408488,31000,50.0
1654485586.272522,32000,48.79999923706055
1654485668.341131,33000,50.0
1654485755.662016,34000,48.70000076293945
1654485839.2265851,35000,50.0
1654485926.7518568,36000,50.0
1654486016.6594748,37000,50.0
1654486107.42294,38000,50.0
1654486205.846295,39000,50.0
1654486304.1396532,40000,50.0
1654486391.521269,41000,47.599998474121094
1654486478.096979,42000,50.0
1654486562.041047,43000,50.0
1654486659.6645179,44000,50.0
1654486743.3854342,45000,50.0
1654486835.66588,46000,50.0
1654486942.84449,47000,50.0
1654487029.228353,48000,50.0
1654487124.649473,49000,50.0
1654487221.8695738,50000,50.0
1654487313.413014,51000,50.0
1654487394.798091,52000,50.0
1654487480.3480299,53000,50.0
1654487568.016809,54000,50.0
1654487650.977331,55000,50.0
1654487733.398141,56000,50.0
1654487820.350237,57000,50.0
1654487903.681014,58000,50.0
1654487991.684512,59000,50.0
1654488074.777642,60000,50.0
1654488156.6198242,61000,50.0
1654488254.9722629,62000,50.0
1654488343.020561,63000,50.0
1654488425.301573,64000,49.099998474121094
1654488507.218787,65000,50.0
1654488589.757911,66000,50.0
1654488671.9468958,67000,50.0
1654488754.629923,68000,50.0
1654488837.690803,69000,50.0
1654488928.5299368,70000,50.0
1654489012.241781,71000,50.0
1654489102.295736,72000,50.0
1654489184.7035031,73000,50.0
1654489267.494447,74000,50.0
1654489350.313306,75000,50.0
1654489448.3596191,76000,50.0
1654489555.4513469,77000,50.0
1654489660.026944,78000,50.0
1654489749.536084,79000,50.0
1654489852.7414222,80000,50.0
1654489967.339762,81000,50.0
1654490055.531762,82000,50.0
1654490141.464873,83000,50.0
1654490227.494433,84000,50.0
1654490315.871039,85000,50.0
1654490439.9908621,86000,50.0
1654490560.715607,87000,50.0
1654490667.864931,88000,47.29999923706055
1654490785.82686,89000,50.0
1654490895.843294,90000,50.0
1654490996.625761,91000,50.0
1654491089.02833,92000,50.0
1654491200.179522,93000,50.0
1654491287.281793,94000,50.0
1654491379.141948,95000,50.0
1654491480.2975519,96000,50.0
1654491578.700598,97000,49.099998474121094
1654491675.051352,98000,50.0
1654491760.46451,99000,50.0
1654491837.347175,100000,50.0
