Wall time,Step,Value
1654483457.037298,1000,5.782260894775391
1654483504.712555,2000,5.495515823364258
1654483539.142856,3000,6.730064392089844
1654483572.686269,4000,3.634612560272217
1654483601.811819,5000,6.288032531738281
1654483628.7764091,6000,5.2922444343566895
1654483669.449206,7000,5.901706695556641
1654483690.9764569,8000,4.693116188049316
1654483716.4736362,9000,8.158724784851074
1654483756.745167,10000,6.554050922393799
1654483787.744728,11000,5.664960861206055
1654483812.664154,12000,5.869942665100098
1654483829.408042,13000,6.228870391845703
1654483865.964214,14000,5.4947733879089355
1654483895.886762,15000,7.090838432312012
1654484008.1074948,16000,34.53753662109375
1654484100.4883351,17000,41.787506103515625
1654484197.310035,18000,41.87071990966797
1654484306.481122,19000,38.829010009765625
1654484421.582816,20000,41.754005432128906
1654484521.019165,21000,41.17073440551758
1654484618.995692,22000,41.74576950073242
1654484728.861231,23000,40.104087829589844
1654484819.966314,24000,41.74570083618164
1654484921.6870751,25000,41.86225891113281
1654485021.045148,26000,41.795719146728516
1654485111.739697,27000,41.7375602722168
1654485211.0729191,28000,41.854129791259766
1654485294.9620311,29000,41.854148864746094
1654485384.322011,30000,41.787208557128906
1654485501.240938,31000,41.72077178955078
1654485586.2726169,32000,40.612545013427734
1654485668.341214,33000,41.72906494140625
1654485755.6621,34000,40.53751754760742
1654485839.2266722,35000,41.687599182128906
1654485926.751949,36000,41.737396240234375
1654486016.659563,37000,41.68758010864258
1654486107.423031,38000,41.67913818359375
1654486205.84638,39000,41.737396240234375
1654486304.1397362,40000,41.67919158935547
1654486391.521357,41000,39.62078094482422
1654486478.0970619,42000,41.70418930053711
1654486562.0411332,43000,41.71242141723633
1654486659.664605,44000,41.712345123291016
1654486743.385521,45000,41.72077178955078
1654486835.665966,46000,41.7373046875
1654486942.844576,47000,41.74577331542969
1654487029.22844,48000,41.695892333984375
1654487124.649559,49000,41.695892333984375
1654487221.869657,50000,41.67930603027344
1654487313.413099,51000,41.753971099853516
1654487394.7981791,52000,41.68754196166992
1654487480.34812,53000,41.70417022705078
1654487568.016897,54000,41.70412826538086
1654487651.00139,55000,41.71247863769531
1654487733.398227,56000,41.69587326049805
1654487820.350324,57000,41.72071838378906
1654487903.681102,58000,41.72906494140625
1654487991.684602,59000,41.72077560424805
1654488074.777733,60000,41.69578170776367
1654488156.619912,61000,41.745731353759766
1654488254.9723468,62000,41.712345123291016
1654488343.0206459,63000,41.69587326049805
1654488425.3016589,64000,40.87075424194336
1654488507.2188742,65000,41.704166412353516
1654488589.7579992,66000,41.67924880981445
1654488671.946982,67000,41.695777893066406
1654488754.6300092,68000,41.6956901550293
1654488837.690887,69000,41.68754196166992
1654488928.530026,70000,41.70412826538086
1654489012.241865,71000,41.70401382446289
1654489102.295821,72000,41.695838928222656
1654489184.7035909,73000,41.6958122253418
1654489267.494536,74000,41.71246337890625
1654489350.3133929,75000,41.70409393310547
1654489448.3597069,76000,41.72905349731445
1654489555.451434,77000,42.04590606689453
1654489660.027035,78000,41.79572296142578
1654489749.536171,79000,41.96227264404297
1654489852.7415109,80000,41.7873420715332
1654489967.339849,81000,41.754127502441406
1654490055.531847,82000,41.877689361572266
1654490141.4649558,83000,41.89556121826172
1654490227.494519,84000,41.77920913696289
1654490315.871129,85000,41.8538932800293
1654490439.990945,86000,41.962520599365234
1654490560.715693,87000,41.97053527832031
1654490667.865016,88000,39.504150390625
1654490785.826947,89000,41.762306213378906
1654490895.843379,90000,41.9539794921875
1654490996.625845,91000,41.94554138183594
1654491089.028419,92000,41.962303161621094
1654491200.179606,93000,42.3541259765625
1654491287.281933,94000,41.894287109375
1654491379.1420338,95000,41.97089385986328
1654491480.2976372,96000,41.97874450683594
1654491578.700684,97000,41.28724670410156
1654491675.051439,98000,42.170440673828125
1654491760.4645948,99000,41.95415115356445
1654491837.3472629,100000,42.02897262573242
