Wall time,Step,Value
1654490156.888509,1000,14.966277122497559
1654490246.69611,2000,41.67930603027344
1654490339.5749528,3000,41.67930603027344
1654490484.896192,4000,41.67930603027344
1654490599.595281,5000,41.67930603027344
1654490733.200366,6000,41.67930603027344
1654490855.817936,7000,41.67930603027344
1654490961.62632,8000,38.762638092041016
1654491059.770308,9000,41.67930603027344
1654491164.0749922,10000,41.67930603027344
1654491259.2373838,11000,41.67930603027344
1654491355.016442,12000,41.67930603027344
1654491449.763118,13000,39.512638092041016
1654491539.380915,14000,39.762638092041016
1654491637.5372028,15000,41.67930603027344
1654491750.441053,16000,41.67930603027344
1654491831.5770218,17000,37.92930603027344
1654491909.795746,18000,41.67930603027344
1654491991.589198,19000,41.67930603027344
1654492075.847347,20000,40.095970153808594
1654492157.6357949,21000,41.67930603027344
1654492248.279653,22000,41.67930603027344
1654492329.9133341,23000,35.01263427734375
1654492405.281595,24000,41.67930603027344
1654492472.6816971,25000,41.67930603027344
1654492553.8003561,26000,41.67930603027344
1654492631.381089,27000,41.595970153808594
1654492700.262485,28000,41.67930603027344
1654492770.547177,29000,41.67930603027344
1654492840.202927,30000,41.67930603027344
1654492906.7361112,31000,41.67930603027344
1654492966.747097,32000,41.67930603027344
1654493026.942661,33000,41.67930603027344
1654493090.781294,34000,38.595970153808594
1654493163.5411851,35000,40.512638092041016
1654493230.245982,36000,41.67930603027344
1654493305.103504,37000,41.67930603027344
1654493371.5414138,38000,41.67930603027344
1654493437.756866,39000,41.095970153808594
1654493508.2357981,40000,41.67930603027344
1654493554.5986161,41000,36.42930603027344
1654493624.078331,42000,41.67930603027344
1654493683.8854258,43000,35.262638092041016
1654493744.325849,44000,41.67930603027344
1654493812.607602,45000,41.67930603027344
1654493879.5923042,46000,41.67930603027344
1654493946.480387,47000,41.67930603027344
1654494013.2738318,48000,41.67930603027344
1654494071.580499,49000,39.262638092041016
1654494129.393048,50000,38.595970153808594
1654494195.750505,51000,41.095970153808594
1654494255.259231,52000,40.17930603027344
1654494323.408082,53000,41.67930603027344
1654494382.670544,54000,39.595970153808594
1654494444.637881,55000,41.67930603027344
1654494510.788661,56000,41.67930603027344
1654494581.5380669,57000,39.012638092041016
1654494641.751648,58000,41.67930603027344
1654494701.6970189,59000,41.67930603027344
1654494763.2238111,60000,41.67930603027344
1654494829.1636858,61000,38.512638092041016
1654494887.4884,62000,37.845970153808594
1654494948.124384,63000,41.67930603027344
1654495005.506645,64000,37.92930603027344
1654495071.416391,65000,40.262638092041016
1654495131.739624,66000,41.67930603027344
1654495192.873348,67000,41.67930603027344
1654495248.474896,68000,39.095970153808594
1654495310.0807009,69000,41.67930603027344
1654495369.0382972,70000,38.595970153808594
1654495429.067776,71000,40.345970153808594
1654495484.563019,72000,41.67930603027344
1654495537.002149,73000,41.67930603027344
1654495589.5994601,74000,41.67930603027344
1654495641.8983371,75000,41.345970153808594
1654495694.357492,76000,41.67930603027344
1654495746.92131,77000,41.67930603027344
1654495794.1735198,78000,35.345970153808594
1654495844.1757529,79000,38.762638092041016
1654495895.400959,80000,40.17930603027344
1654495947.7589812,81000,41.67930603027344
1654496000.292064,82000,41.67930603027344
1654496052.677253,83000,41.67930603027344
1654496102.155932,84000,38.012638092041016
1654496154.79455,85000,41.67930603027344
1654496207.18044,86000,41.67930603027344
1654496259.610263,87000,41.67930603027344
1654496309.5398989,88000,41.67930603027344
1654496358.8766599,89000,38.012638092041016
1654496412.379663,90000,41.67930603027344
1654496466.020619,91000,41.67930603027344
1654496519.629449,92000,41.67930603027344
1654496573.19955,93000,41.67930603027344
1654496626.4280388,94000,41.17930603027344
1654496675.208289,95000,36.095970153808594
1654496725.387424,96000,38.512638092041016
1654496776.553165,97000,39.92930603027344
1654496829.056025,98000,41.67930603027344
1654496880.3031979,99000,40.345970153808594
1654496931.408639,100000,39.762638092041016
